1 -14.693652623164274 0.10256929843364915 -4.19873400169926
2 -25.257338889901327 -5.083568364993772 -16.89910939167304
3 -23.963092403258834 -3.594213595468381 -20.235362918619423
4 -32.160106014429076 -3.618809780656993 -21.763304935615224
5 -35.033904751885935 -2.465251465444612 -28.102476218595594
6 -30.460715161558472 3.363322433588753 -21.767633030879104
7 -24.211612016857593 8.78718559587374 -18.137487730640938
8 -26.84843588687265 6.824375509322283 -14.213795016788199
9 -33.188854414892496 2.277378521544182 -12.205162664679905
10 -31.53216514296464 1.604272555782549 -5.244431594766454
11 -33.05199843731496 0.792947988826322 -1.3335787251116415
12 -29.786803018954554 4.386457376206901 -4.045717872883073
13 -19.164591840924274 2.702015796776305 -10.38123025505656
14 -23.471990909959892 2.134999169047234 -18.587096443495856
15 -36.08361262726998 5.353782889519064 -24.04998600470003
16 -26.814357305165508 14.853053954672493 -16.15162265314959
17 -16.61061597635875 15.858882433092553 -17.769056957492506
18 -21.288880884068025 26.954045873356062 -20.544697881456674
19 -21.465481147998254 31.32857978174047 -17.71225054057867
20 -23.73965499046323 34.99001421066977 -7.052263945427112
21 -22.168485139878065 26.025157958859303 -16.404066693216954
22 -22.525717797074577 21.121134348458675 -19.91533873038926
23 -10.056918931734971 16.918387830986344 -24.190521024021084
24 11.254025985982587 23.683849070916054 -19.657934102267056
25 19.77227190644239 23.797875097931346 -11.96246699040569
26 10.606648820571698 19.61363019881894 -12.512873646928135
27 14.018343403422614 12.10411394321974 -18.901348950934334
28 19.292904372657656 14.650560234481153 -14.223009737390772
29 16.90557978987608 9.021464331688517 -17.778894985896954
30 11.831139358004812 11.253373275978724 -11.896498392940162
31 7.4609206861680235 12.73196629238755 -11.405348579215941
32 13.146923069047658 14.941545527819986 -10.151808912295193
33 8.098111444057091 11.562516464445242 -2.709955780560813
34 17.730634930582983 6.200778340994563 -0.7978517073460727
35 25.585775664637424 2.952770379941289 -11.666727133282139
36 23.053712120487017 11.008950068996603 -3.5597118972707436
37 24.44022794569928 11.851117662701743 -0.11367426306789019
38 22.751808611732397 7.494491902186718 -4.633737464752303
39 34.20261380693797 10.845553770277872 -11.982888259263117
40 48.83663689961233 6.4366103221933875 -14.125540044300058
41 32.10246824160608 -0.5030503802659531 -5.90741324083013
42 33.02755701068371 -1.1350486232567538 9.541059257537325
43 36.39153275003248 -2.30058386591065 5.9589769599493785
44 17.496411163545744 0.31723744552859273 8.730111536860349
45 20.00336016271731 5.195082968876534 9.320391908462158
46 16.098827793779037 4.737088718620852 18.957790577110966
47 19.59719453636636 4.662852986584502 11.192249871185219
48 24.258501973999614 -0.3750746864678264 18.42135081980296
49 20.596934518455686 -2.7865828647364004 19.05101116405617
50 33.3946316614979 -4.953806766418075 18.176182777293697
51 33.33331753544616 -9.35587197368471 20.38498067875135
52 35.06975977606785 -3.2519972548075344 16.214751503162304
53 35.39292056485366 -2.2785862256405958 18.888777866606222
54 48.56996953537151 -3.521963303648688 15.193952748408917
55 51.93011038955248 0.072725826821772 19.306956930608173
56 46.89239481922599 4.140562012488118 17.430688724773848
57 45.450497395010366 0.19491357473524934 25.8938429121983
58 55.27193812174815 4.947963302387321 24.518227892714176
59 68.39506104103842 7.398801209369952 28.272728254454943
60 69.35568216842252 4.49821695467858 21.000554633282146
61 67.82498136125712 8.025552622700607 24.141870344934492
62 76.89706694007175 11.558475298384584 21.14408396835385
